"video_id"	"last_trending_date"	"publish_date"	"category_id"	"channel_title"	"views"	"likes"	"dislikes"	"comment_count"	"title"	"trend_day_count"	"tags_count"	"subscriber"	"category_desc"
"VKW64fQwzRc"	"2017-12-02"	"2017-11-27"	17	"CFL Insider"	53812	423	34	324	"CFL 105th Grey Cup - Calgary Stampeders vs Toronto Argonauts Full Highlights"	5	14	1558	"Sports"
"SCR1KeLDZxw"	"2017-11-29"	"2017-11-27"	26	"Refinery29"	24907	611	42	98	"$1000 PR Unboxing With Beauty Editor | Beauty With Mi | Refinery29"	2	39	890739	"Howto & Style"
"8pffcngJJq0"	"2017-12-02"	"2017-11-26"	25	"West Midlands Police"	933117	514	127	0	"Relay attack Solihull"	5	2	15523	"News & Politics"
"f0H4h0sfZIU"	"2017-11-28"	"2017-11-25"	22	"David Steuer"	27779	49	7	34	"Mall Santa unmasked"	1	4	3	"People & Blogs"
"2UPIKvHp_m8"	"2017-12-01"	"2017-11-26"	25	"AFP news agency"	4040	19	3	0	"Volcanic eruption strands tourists on Bali"	4	5	203158	"News & Politics"
"2nshBD9EbxE"	"2017-12-01"	"2017-11-23"	26	"I Like To Make Stuff"	1547962	37947	763	1827	"How to make a Wooden Katana from hardwood flooring // Woodworking"	4	21	1709788	"Howto & Style"
"zbV1zyg_4qU"	"2017-11-30"	"2017-11-02"	28	"Plasma Channel"	6890	199	9	72	"DIY 3 volt tesla coil MUSEUM QUALITY"	3	32	6120	"Science & Technology"
"JcC5VGOx8I8"	"2017-12-01"	"2017-11-24"	10	"CalumScottVEVO"	1728219	80272	425	1846	"Calum Scott - You Are The Reason (Lyric Video)"	4	7	1081379	"Music"
"ir8UofAKNCM"	"2017-11-30"	"2017-11-24"	22	"Liam Gallagher"	245735	10444	127	1101	"Liam Gallagher - Come Back To Me (Official Video)"	3	11	123984	"People & Blogs"
"gm5P74vcB84"	"2017-11-30"	"2017-11-24"	28	"Marco Reps"	47178	1541	27	148	"Casually Laser-Exposing 0.2 mm PCB features on a 3D printer"	3	62	35560	"Science & Technology"
"qgGooEyeNNc"	"2017-11-29"	"2017-11-22"	10	"Linkin Park"	651268	52910	245	2615	"Linkin Park & Friends Celebrate Life in Honor of Chester Bennington (Recap Video)"	2	1	11325240	"Music"
"Wiq7z_HS5DY"	"2017-11-29"	"2017-11-22"	26	"toofacedcosmetics"	15870	910	41	80	"Give Yourself a GLOW JOB"	2	43	284512	"Howto & Style"
"Dkut3XLIVrI"	"2017-11-28"	"2017-11-21"	10	"NickJonasVEVO"	78674	4826	118	344	"Nick Jonas - Say All You Want For Christmas (Audio) ft. Shania Twain"	1	11	0	"Music"
"feDs1pIhTFQ"	"2017-11-28"	"2017-11-21"	10	"Sevdaliza"	90206	6419	34	443	"SEVDALIZA - HEAR MY PAIN HEAL (4K)"	1	16	153622	"Music"
"EJ-4nFz5hjU"	"2017-11-30"	"2017-11-28"	23	"shane"	3411173	277250	4991	28200	"CONFRONTING MY MOM"	2	12	12480763	"Comedy"
"a8gzChJsvEo"	"2017-12-05"	"2017-11-28"	1	"CinemaSins"	1789817	38476	3328	6570	"Everything Wrong With Arrival In 16 Minutes Or Less"	7	11	7579253	"Film and Animation"
"ykHeGtN4m94"	"2017-12-07"	"2017-11-28"	1	"20th Century Fox"	3064780	76492	3305	5302	"Love, Simon | Official Trailer [HD] | 20th Century FOX"	9	24	2453494	"Film and Animation"
"YL9sNrOlK-I"	"2017-12-03"	"2017-11-28"	17	"Red Bull"	3027415	31069	614	2060	"2 wingsuit flyers BASE jump into a plane in mid-air. | A Door In The Sky"	5	51	6928375	"Sports"
"pJ96Z2PPKI8"	"2017-12-05"	"2017-11-29"	24	"The Voice"	1212650	22522	920	1447	"The Voice 2017 - Team Miley: Man! I Feel Like a Woman"	7	32	5850161	"Entertainment"
"ljEjBIZ2qCQ"	"2017-12-06"	"2017-11-28"	22	"vlogbrothers"	329129	12736	396	1623	"Let's Talk about Money"	8	12	3111110	"People & Blogs"
"3XklsSF53pc"	"2017-12-06"	"2017-11-28"	24	"Munchies"	931841	23398	617	1902	"How-To Make a Steak Sandwich with Matty Matheson"	8	40	2172681	"Entertainment"
"LeWtF5y9-6Q"	"2017-12-03"	"2017-11-28"	23	"Cracked"	434727	10366	313	814	"Old Movies Used To Just Shoot Real Bullets At People"	5	31	2158902	"Comedy"
